timestamp,temp,humidity,gas_raw,gas_baseline,gas_diff,rain
2026-08-08T17:27:59.047249,36.90,28.00,286,282.83,4,24
2026-08-08T17:29:03.152309,36.90,29.00,287,283.33,4,24
2026-08-08T17:30:07.258226,36.90,29.00,288,283.92,5,24
2026-08-08T17:31:11.363497,36.90,28.00,288,284.46,4,24
2026-08-08T17:32:15.469071,36.90,28.00,287,284.87,3,24
2026-08-08T17:33:19.574904,36.90,29.00,289,285.30,4,24
2026-08-08T17:34:23.680387,36.90,29.00,290,285.83,5,24
2026-08-08T17:35:27.786333,36.90,29.00,290,286.38,4,24
2026-08-08T17:36:31.892101,36.90,29.00,289,286.78,3,24
2026-08-08T17:37:35.997971,36.90,29.00,289,287.09,2,24
2026-08-08T17:38:40.103506,36.90,29.00,290,287.36,3,24
2026-08-08T17:39:44.209846,36.90,29.00,290,287.68,3,24
2026-08-08T17:40:48.315236,36.90,29.00,290,287.98,3,24
2026-08-08T17:41:52.421472,36.90,29.00,290,288.25,2,24
2026-08-08T17:42:56.527270,36.90,29.00,290,288.42,2,24
2026-08-08T17:44:00.632756,36.90,30.00,291,288.76,3,24
2026-08-08T17:45:04.739260,36.90,30.00,291,289.04,2,24
2026-08-08T17:46:08.844942,36.90,30.00,290,289.22,1,24
2026-08-08T17:47:12.950316,36.90,30.00,291,289.44,2,24
2026-08-08T17:48:17.056965,36.90,30.00,291,289.64,2,24
2026-08-08T17:49:21.162835,36.90,30.00,291,289.82,2,24
2026-08-08T17:50:25.268920,36.90,30.00,291,290.03,1,24
2026-08-08T17:51:29.374541,36.90,29.00,291,290.18,1,24
2026-08-08T17:52:33.480310,36.90,29.00,291,290.30,1,24
2026-08-08T17:53:37.586016,36.90,30.00,294,290.63,4,24
2026-08-08T17:54:41.692429,36.90,30.00,293,290.94,3,24
2026-08-08T17:55:45.798609,36.90,30.00,292,291.12,1,24
2026-08-08T17:56:49.904521,36.90,30.00,292,291.21,1,24
2026-08-08T17:57:54.010526,36.90,30.00,292,291.32,1,24
2026-08-08T17:58:58.116290,36.90,30.00,293,291.58,2,24
2026-08-08T18:00:02.222859,36.90,30.00,297,291.90,6,24
2026-08-08T18:01:06.335612,36.90,30.00,306,293.40,13,24
2026-08-08T18:02:10.453837,36.90,30.00,305,295.04,10,24
2026-08-08T18:03:14.564630,36.90,30.00,311,296.36,15,24
2026-08-08T18:04:18.681002,36.90,30.00,310,298.03,12,24
2026-08-08T18:05:22.799141,36.50,30.00,324,301.11,23,24
2026-08-08T18:06:26.916493,36.30,30.00,317,303.57,14,24
2026-08-08T18:07:31.033806,36.90,30.00,315,305.11,10,24
2026-08-08T18:08:35.150190,36.90,31.00,318,306.58,12,24
2026-08-08T18:09:39.267933,36.30,31.00,324,308.95,16,24
2026-08-08T18:10:43.385448,36.30,31.00,320,310.64,10,24
2026-08-08T18:11:47.494466,36.30,31.00,319,311.86,8,24
2026-08-08T18:12:51.600388,36.30,31.00,313,312.34,1,24
2026-08-08T18:13:55.706717,36.30,31.00,313,312.44,1,24
2026-08-08T18:14:59.811652,36.30,32.00,313,312.74,1,24
2026-08-08T18:16:03.916463,36.30,32.00,312,312.73,0,24
2026-08-08T18:45:42.805079,35.20,35.00,293,294.88,-1,24
2026-08-08T18:46:46.911221,35.20,35.00,293,294.65,-1,24
2026-08-08T18:47:51.017562,35.20,34.00,292,294.38,-2,24
2026-08-08T18:49:51.262651,35.60,34.00,292,292.90,0,24
2026-08-08T18:50:55.369211,35.60,34.00,293,292.80,1,24
2026-08-08T18:51:59.474068,36.30,34.00,292,292.72,0,24
2026-08-08T18:53:03.580049,36.30,34.00,291,292.53,-1,24
2026-08-08T18:54:07.686629,36.30,34.00,291,292.32,-1,24
2026-08-08T18:55:11.792112,36.00,33.00,291,292.09,-1,24
2026-08-08T18:56:15.898171,35.60,34.00,293,292.03,1,24
2026-08-08T18:57:20.002889,36.30,34.00,294,292.21,2,24
2026-08-08T18:58:24.108313,36.30,34.00,294,292.45,2,24
2026-08-08T18:59:28.212859,36.30,34.00,294,292.67,2,24
2026-08-08T19:00:32.318129,36.30,34.00,294,292.83,2,24
2026-08-08T19:01:36.422960,36.30,34.00,295,293.12,2,24
2026-08-08T19:02:40.530806,36.00,35.00,304,293.68,11,27
2026-08-08T19:03:44.638275,35.60,34.00,300,294.71,6,27
2026-08-08T19:04:48.743897,35.60,35.00,298,295.26,3,26
2026-08-08T19:05:52.849479,35.60,35.00,297,295.58,2,26
2026-08-08T19:06:56.955535,35.20,35.00,296,295.69,1,26
2026-08-08T19:08:01.059960,35.20,35.00,295,295.64,0,26
2026-08-08T19:09:05.166437,35.20,35.00,294,295.44,-1,26
2026-08-08T19:10:09.271851,35.20,35.00,293,295.15,-2,26
2026-08-08T19:11:13.378041,35.20,35.00,292,294.83,-2,26
2026-08-08T19:12:17.484570,35.20,35.00,292,294.53,-2,26
2026-08-08T19:13:21.591090,35.20,35.00,292,294.23,-2,26
2026-08-08T19:14:25.696634,35.20,35.00,293,294.02,-1,26
2026-08-08T19:15:29.802183,35.20,35.00,293,293.88,0,26
2026-08-08T19:16:33.907154,35.20,36.00,293,293.78,0,26
2026-08-08T19:17:38.012500,35.20,36.00,294,293.81,1,26
2026-08-08T19:18:42.117586,35.20,36.00,294,293.86,1,26
2026-08-08T19:19:46.222354,35.20,36.00,295,293.97,2,26
2026-08-08T19:20:50.328236,35.20,36.00,296,294.15,2,26
2026-08-08T19:21:54.432613,35.20,36.00,297,294.43,3,26
2026-08-08T19:22:58.537638,35.20,37.00,298,294.79,4,26
2026-08-08T19:24:02.643917,35.20,36.00,298,295.20,3,26
2026-08-08T19:25:06.748569,35.20,37.00,299,295.64,4,26
2026-08-08T19:26:10.854017,35.20,37.00,300,296.13,4,26
2026-08-08T19:27:14.959403,35.20,37.00,300,296.62,4,26
2026-08-08T19:28:19.064807,35.20,37.00,300,297.06,3,26
2026-08-08T19:33:16.907846,34.70,41.00,301,302.70,-1,26
2026-08-08T19:34:21.014127,34.70,41.00,301,302.51,-1,26
2026-08-08T19:35:25.121570,35.20,40.00,297,302.17,-5,26
2026-08-08T19:36:29.227214,35.20,39.00,299,301.69,-2,26
2026-08-08T19:37:33.332559,35.20,40.00,301,301.53,0,26
2026-08-08T19:38:37.437771,35.20,40.00,301,301.35,0,26
2026-08-08T19:39:41.544393,35.20,40.00,300,301.28,-1,26
2026-08-08T19:40:45.649867,35.60,40.00,301,301.23,0,26
2026-08-08T19:41:49.755157,35.60,40.00,301,301.20,0,26
2026-08-08T19:42:53.861416,35.20,40.00,303,301.27,2,26
2026-08-08T19:43:57.966360,35.20,39.00,301,301.37,0,26
2026-08-08T19:45:02.073309,35.20,39.00,300,301.22,-1,26
2026-08-08T19:46:06.180297,35.20,39.00,298,300.83,-2,26
2026-08-08T19:47:10.286207,34.70,40.00,296,300.29,-4,26
2026-08-08T19:48:14.392763,34.70,40.00,293,299.51,-6,26
2026-08-08T19:49:18.499843,34.70,40.00,294,298.69,-4,26
2026-08-08T19:50:22.605647,34.70,40.00,293,297.94,-4,26
2026-08-08T19:51:26.711951,34.20,40.00,290,297.17,-7,26
2026-08-08T19:52:30.818235,34.70,40.00,292,296.31,-4,26
2026-08-08T19:53:34.924813,34.20,39.00,293,295.76,-2,26
2026-08-08T19:54:39.030094,34.20,39.00,295,295.45,0,26
2026-08-08T19:55:43.136207,34.20,39.00,290,294.88,-4,26
2026-08-08T19:56:47.242692,34.20,39.00,290,294.39,-4,26
2026-08-08T19:57:51.347496,33.80,40.00,295,294.75,1,26
2026-08-08T19:58:55.453248,33.80,40.00,289,294.30,-5,26
2026-08-08T19:59:59.558951,33.80,40.00,288,293.53,-5,26
2026-08-08T20:01:03.665073,33.80,40.00,285,292.55,-7,26
2026-08-08T20:02:07.770304,33.80,40.00,283,291.34,-8,26
2026-08-08T20:03:11.876766,33.80,40.00,281,290.09,-9,26
2026-08-08T20:04:15.984170,34.20,40.00,281,288.78,-7,26
2026-08-08T20:05:20.089219,33.80,41.00,283,288.11,-5,26
2026-08-08T20:06:24.195163,33.80,40.00,285,287.71,-2,26
2026-08-08T20:07:28.299862,33.80,40.00,289,287.55,2,26
2026-08-08T20:08:32.404552,33.80,40.00,287,287.59,0,26
2026-08-08T20:09:36.509065,33.80,40.00,288,287.51,1,26
2026-08-08T20:10:40.613600,33.80,40.00,288,287.54,1,26
2026-08-08T20:11:44.718396,33.80,40.00,288,287.60,1,26
2026-08-08T20:12:48.823311,33.80,40.00,288,287.59,1,26
2026-08-08T20:13:52.928997,34.20,40.00,289,287.73,2,26
2026-08-08T20:14:57.032907,34.20,40.00,290,287.91,3,26
2026-08-08T20:16:01.137422,34.20,40.00,289,288.10,1,26
2026-08-08T20:17:05.242420,34.20,40.00,289,288.16,1,26
2026-08-08T20:18:09.347265,34.20,40.00,289,288.27,1,26
2026-08-08T20:19:13.451578,34.20,40.00,289,288.31,1,26
2026-08-08T20:20:17.556478,34.20,40.00,290,288.52,2,26
2026-08-08T20:21:21.661597,34.20,40.00,288,288.56,0,26
2026-08-08T20:22:25.765909,33.80,40.00,288,288.49,0,26
2026-08-08T20:23:29.871694,33.80,40.00,287,288.33,-1,26
2026-08-08T20:24:33.977754,33.80,40.00,285,287.98,-2,26
2026-08-08T20:25:38.082326,33.80,40.00,288,287.89,1,26
2026-08-08T20:26:42.187210,33.80,41.00,288,287.89,1,26
2026-08-08T20:27:46.292162,33.80,41.00,288,287.85,1,26
2026-08-08T20:28:50.396892,33.30,41.00,288,287.85,1,26
2026-08-08T20:29:54.503998,33.30,41.00,286,287.71,-1,25
2026-08-08T20:30:58.609261,33.30,41.00,290,287.81,3,26
2026-08-08T20:32:02.714640,33.70,41.00,291,288.23,3,26
2026-08-08T20:33:06.820526,33.40,41.00,288,288.27,0,26
2026-08-08T20:34:10.925789,33.80,41.00,288,288.37,0,26
2026-08-08T20:35:15.031627,33.30,41.00,290,288.51,2,26
2026-08-08T20:36:19.137558,33.30,42.00,289,288.67,1,26
2026-08-08T20:37:23.242833,33.30,42.00,288,288.67,0,26
2026-08-08T20:38:27.348756,33.30,42.00,290,288.77,2,26
2026-08-08T20:39:31.454368,33.80,42.00,290,288.82,2,26
2026-08-08T20:40:35.559710,33.80,42.00,290,288.90,2,26
2026-08-08T20:41:39.664890,33.80,42.00,292,289.13,3,26
2026-08-08T20:42:43.770320,33.80,43.00,292,289.51,3,26
2026-08-08T20:43:47.876252,33.30,43.00,292,289.87,3,26
2026-08-08T20:44:51.982097,33.30,43.00,290,290.04,0,26
